protein	n_obs	status	singular	messages	var_Run	var_BioReplicate	var_Mixture	sigma2	scope	level	var_Run:Channel	var_Run:ionID
Q8R015	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8C2A2	6	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9D0D5	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P28828	30	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.55864916228179	0	0	0.619219830620387	fraction_run	protein	NA	NA
Q91VW3	60	ok	FALSE		0.648338544251384	0.215926292806052	1.16424086337429	0.269351097036854	fraction_run	protein	NA	NA
Q9CRD0	50	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.88096768572444	0	5.27279760948113	0.256500749515301	fraction_run	protein	NA	NA
Q8VCH0	73	ok	FALSE		1.69468050100731	0.323423434123818	0.300967146681627	0.116219614133453	fraction_run	protein	NA	NA
Q9Z2Z6	14	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9Z0G9	8	ok	TRUE	fixed-effect model matrix is rank deficient so dropping 1 column / coefficient | boundary (singular) fit: see help('isSingular')	0	0.192214146782959	0.482265167299655	6.28361971428307e-06	fraction_run	protein	NA	NA
O08848	20	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8BGA2	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P62270	60	ok	FALSE		1.1533226356236	0.210937045765688	0.386325387646512	0.139261821319768	fraction_run	protein	NA	NA
Q7TMQ7	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.59630605236447e-11	0.147148213400024	0	0.0215299757587966	fraction_run	protein	NA	NA
Q9Z1N5	50	ok	FALSE		1.78260511153775	0.173665096208221	1.90145800243314e-09	0.0826855537640228	fraction_run	protein	NA	NA
P97471	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9WVB4	14	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.335800638852923	0	0	0.191005523016698	fraction_run	protein	NA	NA
Q921C5	25	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0598233930125727	0	0	0.269453189697005	fraction_run	protein	NA	NA
P55096	71	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.27421990264558	0.162311042437453	0	0.128404675806238	fraction_run	protein	NA	NA
P70398	91	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.11211354582839	0.125158639361439	0	0.116302677793157	fraction_run	protein	NA	NA
Q9QYR6	108	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.964889062825553	0.446861523748169	1.21734016017184e-10	0.154373520477087	fraction_run	protein	NA	NA
E9Q3L2	53	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.4353614185372	0.00240674509652279	0	0.153491205666713	fraction_run	protein	NA	NA
Q8BG60	18	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.57991568674346	0.0104026675244524	0	0.0814891584911807	fraction_run	protein	NA	NA
Q61187	46	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.80094191860619	0	0.175584712774816	0.207763259522632	fraction_run	protein	NA	NA
Q30KP3	17	ok	FALSE		4.82475227289392	0.893182144388061	1.78805978017386e-07	0.0971818220962645	fraction_run	protein	NA	NA
P83940	33	ok	FALSE		1.68168898510834	0.00433627262651342	0.0921137852616545	0.100445706829476	fraction_run	protein	NA	NA
P27601	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9CPX6	56	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.75655590950773	0.132412527506556	0	0.0841703264975308	fraction_run	protein	NA	NA
Q6PDH0	58	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.665331750998446	0	0	0.419212367395833	fraction_run	protein	NA	NA
Q3THK3	27	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0939738713667078	0	0.0979370439702012	0.198300295298382	fraction_run	protein	NA	NA
Q91ZR2	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q6ZPJ3	62	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.13017653634866	0.137991122462528	1.68777975507296e-10	0.244256269629579	fraction_run	protein	NA	NA
P58044	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8BH43	79	ok	FALSE		0.655869557308339	0.0420006684206941	0.0168003309527747	0.16498315676608	fraction_run	protein	NA	NA
P47941	70	ok	FALSE		2.18913232410414	0.0915333117959336	5.70951049101442e-07	0.139176251485191	fraction_run	protein	NA	NA
Q9CQ48	47	ok	FALSE		2.57601901983997	0.0507930601717321	1.56341881441092e-07	0.100622638962762	fraction_run	protein	NA	NA
Q9Z0P5	74	ok	FALSE		1.250166240833	0.0998382858190514	2.10719832172014	0.055676785867033	fraction_run	protein	NA	NA
Q8VIG3	12	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.216372796046589	0.0921846760360434	0	1.56212817771775	fraction_run	protein	NA	NA
Q9EPK2	48	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.77300720211177	0.0075578771033236	6.33794627434136e-11	0.624097264046068	fraction_run	protein	NA	NA
Q8BK03	9	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
A2AGT5	27	ok	FALSE		0.216345308889859	0.0231999789988591	2.09168630757152e-07	0.13212575617615	fraction_run	protein	NA	NA
Q8VEM8	80	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.749805087905041	0.174429192221141	3.55868515317173e-10	0.26665376113514	fraction_run	protein	NA	NA
Q99MD6	25	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.775595909837963	0.0212536431173405	1.48508936220907e-10	0.068290385142157	fraction_run	protein	NA	NA
Q99MR6	74	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.00084455558694	0.432419232318576	4.7659397276867e-10	0.189752017290928	fraction_run	protein	NA	NA
Q9D3D9	92	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.14289883962717	0.163995600299326	0	0.210239943120405	fraction_run	protein	NA	NA
Q80VL1	3	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9JKV1	67	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.22893467369808	1.40383373226406e-10	7.04212071208124e-10	0.130095274722606	fraction_run	protein	NA	NA
Q60967	59	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.91446856003559	0	1.20587937762445e-10	0.148217477518589	fraction_run	protein	NA	NA
Q8R127	8	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8VCM8	31	ok	FALSE		1.82898711016907	0.109302264584231	5.09000789597676e-07	0.243306955311479	fraction_run	protein	NA	NA
P11152	79	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.90412602023563	0.125905568604519	0	0.148632882440708	fraction_run	protein	NA	NA
Q8C4Q6	18	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.61035653273073	0	0.0854134235133605	0.233190819465078	fraction_run	protein	NA	NA
P97314	79	ok	FALSE		1.28212373514729	0.119826854333228	2.85001433447081e-09	0.143052485861294	fraction_run	protein	NA	NA
Q3THE2	77	ok	FALSE		1.05581961459019	0.0301328570553643	0.514577485854989	0.306271035025795	fraction_run	protein	NA	NA
Q3UV17	25	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.21662294998569	0.441327547234535	0	0.0408031923937365	fraction_run	protein	NA	NA
Q6NT99	19	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8VDI7	18	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.292131106825434	0	0.385471466460207	0.156594444552629	fraction_run	protein	NA	NA
Q8BUR4	23	ok	TRUE	boundary (singular) fit: see help('isSingular')	5.49017627653931	0.0524116401960461	0	0.215752460230401	fraction_run	protein	NA	NA
Q3UMF0	108	ok	FALSE		0.830625306249031	0.0269706770404928	0.0100291323103062	0.108072434187331	fraction_run	protein	NA	NA
D3Z6Q9	15	ok	FALSE		0.0552698251843055	0.0116971920193334	0.746727336706939	0.126278327084051	fraction_run	protein	NA	NA
Q01149	75	ok	FALSE		1.7478362672299	0.0345116118772425	4.05536576779612	0.691036557746037	fraction_run	protein	NA	NA
P35550	52	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.12675777145822	0.426621079926494	0	0.22209612950634	fraction_run	protein	NA	NA
Q3UHJ0	58	ok	FALSE		2.26082486747938	0.0476787629990741	2.77266050078634e-09	0.198676678998817	fraction_run	protein	NA	NA
Q8C2B3	15	ok	FALSE		0.618541309006231	0.278320970490116	8.88210132421328e-10	0.0277592475695796	fraction_run	protein	NA	NA
Q61074	98	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.91648098931535	0.0210317850150603	0	0.509206715374964	fraction_run	protein	NA	NA
Q9CRA7	5	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q99LB7	80	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.45173245893089	0.0497188078864973	0	0.0943492726680378	fraction_run	protein	NA	NA
Q8VBX6	26	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P98192	20	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P15265	55	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.26660183657095	2.63610399367754	0	0.894637169790161	fraction_run	protein	NA	NA
Q8R5A6	10	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
O88531	38	ok	FALSE		1.9977023481341	0.117279773642988	2.09340221658906	0.313660926511414	fraction_run	protein	NA	NA
Q811D0	52	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.46683481861084	0.0645175958183121	2.75799252840465e-10	0.0999892007464229	fraction_run	protein	NA	NA
P84104	99	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.97028787293437	0.254223122388865	1.31419042773272e-10	0.309315568738527	fraction_run	protein	NA	NA
Q8JZL3	27	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.130224041737687	0.115325407262588	0	0.0569934529304876	fraction_run	protein	NA	NA
Q6DVA0	20	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9JJG0	30	ok	FALSE		1.1197936102229	0.0264564468439421	0.186355155044065	0.260827209930472	fraction_run	protein	NA	NA
P12246	10	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P97823	40	ok	FALSE		0.685529713102148	0.039665276029886	0.897500138239241	0.0780338399479165	fraction_run	protein	NA	NA
Q9D832	41	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.97944504616844	0	6.29496662806408e-11	0.137878641019887	fraction_run	protein	NA	NA
Q9QZ23	21	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.1156272004226	0	0	0.29972672571272	fraction_run	protein	NA	NA
Q3U182	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9JMC3	64	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.56642655352344	0.971097320321692	5.6529191245843e-10	0.103504325284733	fraction_run	protein	NA	NA
P10637	19	ok	FALSE		1.46101923657417	1.17612697518955	1.29596650162599	0.331862929099375	fraction_run	protein	NA	NA
Q9DBX2	11	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8CJG0	42	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.68191205235256	0.150510508226151	0	0.276508553884983	fraction_run	protein	NA	NA
Q62210	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9QXB9	43	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.138169893726615	0	0.911312040927175	0.190137138373232	fraction_run	protein	NA	NA
Q60996	14	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
O88544	53	ok	FALSE		1.96870531369841	0.0276477818564047	4.98614879023025e-09	0.196510353920501	fraction_run	protein	NA	NA
Q9CQE5	20	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q62028	6	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q99JX3	47	ok	FALSE		0.0826945676696518	0.0751215280316743	0.334490942266203	0.104595138404148	fraction_run	protein	NA	NA
P57080	14	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P58137	24	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.81063932396936	0	0.471028640013077	0.14445720100747	fraction_run	protein	NA	NA
P22907	41	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.26374081387954	0	0	0.0874774500480579	fraction_run	protein	NA	NA
O35654	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P60853	6	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9Z1G3	43	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.4450181674658	0	3.33437956977234e-08	0.347728521402501	fraction_run	protein	NA	NA
Q62376	66	ok	FALSE		0.309092105011966	0.702557560046417	0.727322871419315	0.107920505920575	fraction_run	protein	NA	NA
Q91Z67	27	ok	FALSE		0.80095427397958	2.64251646289498e-09	1.34191596992081e-07	0.155559592411336	fraction_run	protein	NA	NA
Q923B6	76	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.06679232929906	0.153397881683338	5.40821830763885e-11	0.15055075343087	fraction_run	protein	NA	NA
Q8BZF8	61	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0555302673629581	0.367526604051071	0	0.271909767746978	fraction_run	protein	NA	NA
Q8BJZ4	18	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0265574087778142	0	1.10115565278521	0.361894635170097	fraction_run	protein	NA	NA
O55057	31	ok	FALSE		0.450881038939668	0.0548836623694525	0.0707138860176646	0.165479711196673	fraction_run	protein	NA	NA
Q6PA06	48	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.581997870059749	0	0	0.276457853694683	fraction_run	protein	NA	NA
Q62167	40	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.518344078114546	0	0	0.340263494571683	fraction_run	protein	NA	NA
P97300	60	ok	FALSE		2.44444583372362	0.109919760773981	2.16253334083251	0.290533901841406	fraction_run	protein	NA	NA
Q8VEH8	38	ok	FALSE		1.66096974506924	0.146136421756264	3.98338564485572e-09	0.137768895726783	fraction_run	protein	NA	NA
Q8C3J5	17	ok	FALSE		0.120109220997042	0.0667144448997455	0.201540925248511	0.352982458674173	fraction_run	protein	NA	NA
Q8K4L3	51	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.4743848465871	0.131598802919073	0	0.172524778841507	fraction_run	protein	NA	NA
Q99JX4	14	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P46460	83	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.11543154764115	0.132046908138734	0	0.0730918766879081	fraction_run	protein	NA	NA
Q920Q8	31	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.629494633621564	0.866246381283876	0	0.0636059730756838	fraction_run	protein	NA	NA
Q3UQ44	61	ok	FALSE		1.53463911868294	0.232247212192461	0.0317855194740772	0.141790745461072	fraction_run	protein	NA	NA
P26516	60	ok	FALSE		4.11328544429714	0.118327664603452	4.42037741726706e-08	0.138544799148676	fraction_run	protein	NA	NA
P28867	46	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.07103918136013	0.0575741503802887	0	0.170819323519957	fraction_run	protein	NA	NA
Q8VHI3	35	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.841973850691716	0	0	0.130530967445442	fraction_run	protein	NA	NA
Q8BGR9	6	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
O88990	17	ok	FALSE		0.961976160267615	2.36578061650321	1.94335750367816e-08	0.237597754994639	fraction_run	protein	NA	NA
Q11136	84	ok	FALSE		0.976374879979846	0.0831518534803379	0.0532448047417872	0.0445181120188315	fraction_run	protein	NA	NA
Q9D8Y0	80	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.54322647228127	0.0776632268386223	0	0.151547896401892	fraction_run	protein	NA	NA
Q80X41	14	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8K1M6	44	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.37350100758352	0.0280949138969052	2.58996062411232e-09	0.29673907263725	fraction_run	protein	NA	NA
Q8K0C9	72	ok	FALSE		1.25204397510872	0.0417796899500903	0.129601303476081	0.134626458340756	fraction_run	protein	NA	NA
Q9Z2G9	51	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.42640577985241	0.212150289979419	0	0.144502627912443	fraction_run	protein	NA	NA
P97449	69	ok	FALSE		1.24209929008672	0.0970899128560302	0.0327691919759191	0.0793259469411964	fraction_run	protein	NA	NA
Q0VGB7	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P49442	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.9905340667191	0.0911758251229874	5.78098424294456e-10	0.110227323639445	fraction_run	protein	NA	NA
Q61183	8	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8R1F1	63	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.55650580471531	0.0300575005142355	1.44020661414762e-09	0.353129800146656	fraction_run	protein	NA	NA
P08103	12	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q91YR9	50	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.29539615636541	0.135928869839309	6.18723224377857e-11	0.143683044456388	fraction_run	protein	NA	NA
Q9DBL2	5	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q99L88	60	ok	FALSE		2.82772276787652	0.0786406839538828	2.20138471546913e-06	0.076108067073561	fraction_run	protein	NA	NA
Q8VC42	39	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.74647685282644	0	4.79038705818284e-08	0.285939927838534	fraction_run	protein	NA	NA
Q9QXF8	50	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.85655351261169	0.785072941592056	3.44291329960864e-10	0.393358662046739	fraction_run	protein	NA	NA
Q06770	54	ok	FALSE		4.6558271207982	0.198327436851874	2.98612073902231	0.0412525002327233	fraction_run	protein	NA	NA
Q9WUB0	33	ok	FALSE		0.453084595774952	0.844689243835405	3.32239075565126e-08	0.184218834277925	fraction_run	protein	NA	NA
Q9JHS4	27	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.66909032412286	0.0702355423302197	0	0.288924152362977	fraction_run	protein	NA	NA
Q9CQ54	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.0780064337339	0.228535393207769	0	0.0554860614208021	fraction_run	protein	NA	NA
Q6NZG4	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q61025	2	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8BVD5	19	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.59816671664665	0	0	0.299849913069302	fraction_run	protein	NA	NA
Q8C0E2	19	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q61704	57	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.70679556442752	0.255535860667088	0	0.176079796578173	fraction_run	protein	NA	NA
P55302	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.11277046854134	0	0.986514720255806	0.455097762040542	fraction_run	protein	NA	NA
Q8BH79	61	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.15471880386078	0.216411217920009	0	0.137373050914509	fraction_run	protein	NA	NA
P26450	32	ok	FALSE		1.77321184303142	0.000660846875279646	4.24057265377617e-08	0.418929752153418	fraction_run	protein	NA	NA
Q9D6J5	41	ok	FALSE		0.882821780034431	0.22029166719668	3.36362447330838	0.185955234916736	fraction_run	protein	NA	NA
Q64518	50	ok	FALSE		0.994064845048902	0.0546113990888978	0.29894287504082	0.190797015996812	fraction_run	protein	NA	NA
Q5XG69	2	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q6NZC7	82	ok	FALSE		2.07179528605057	0.159616302474773	0.637192147671906	0.208791229108302	fraction_run	protein	NA	NA
Q9DB15	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q61035	86	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.19876033230621	0	0.368321966693333	0.149388288101998	fraction_run	protein	NA	NA
Q9D2M8	36	ok	FALSE		4.31648768330891	0.0341102558715828	1.49858817783704e-09	0.0428805121218488	fraction_run	protein	NA	NA
Q99LB6	34	ok	FALSE		2.29890101953039	0.00721514548211088	2.41877797356216e-08	0.0929536497457719	fraction_run	protein	NA	NA
Q8R242	54	ok	FALSE		1.6510109590338	0.0472815456931058	0.22916827689889	0.0994496175222302	fraction_run	protein	NA	NA
Q99K95	6	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P47962	99	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.18925812550571	0.120898070353104	8.44815885817075e-11	0.190701053630379	fraction_run	protein	NA	NA
Q9CR59	19	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P54726	29	ok	TRUE	boundary (singular) fit: see help('isSingular')	9.42651367431553	0	0	0.0660650807307495	fraction_run	protein	NA	NA
B2RXR6	14	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9QYY0	26	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.2491669367112	0	0.0262748058307524	0.391739511950753	fraction_run	protein	NA	NA
Q6A028	55	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.89061172926234	0.075572628681713	0	0.164361448431591	fraction_run	protein	NA	NA
Q8K2I3	57	ok	FALSE		1.6767164584961	0.179293317642185	0.984981781489736	0.225046566103336	fraction_run	protein	NA	NA
Q5U5V2	35	ok	FALSE		0.845883502647696	0.218530228553039	9.70520347457845e-07	0.0503693319079603	fraction_run	protein	NA	NA
P62309	21	ok	TRUE	boundary (singular) fit: see help('isSingular')	8.79303715305853	0.243990870718671	0	0.0678197545571244	fraction_run	protein	NA	NA
Q8BND5	65	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.11565002790873	0.995492808822304	9.08354754859025e-10	0.232495458468017	fraction_run	protein	NA	NA
P04104	51	ok	TRUE	boundary (singular) fit: see help('isSingular')	5.03343512110414	0.519200228927752	9.74855326168608e-10	0.249901623621962	fraction_run	protein	NA	NA
O88543	74	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.91617861825871	0.012883648651756	1.13202564025164e-10	0.110067003789925	fraction_run	protein	NA	NA
Q9Z1T1	46	ok	FALSE		1.02837824088222	0.0516451538081377	0.530849379040777	0.0953760801096702	fraction_run	protein	NA	NA
Q60736	14	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.55896234970546	9.44724421986392	0	0.884399650720633	fraction_run	protein	NA	NA
P63044	27	ok	FALSE		0.312803288045421	1.41096175967756e-08	0.391477608978645	0.520790076636513	fraction_run	protein	NA	NA
Q3TCJ1	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.07044470441805	3.67631140980799e-10	0	0.251836448639088	fraction_run	protein	NA	NA
Q9D0A3	86	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.22457691673782	0.0336860414363227	0	0.144977667129841	fraction_run	protein	NA	NA
Q62086	27	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0.087125837367586	0.719797617611198	0.0473589732856944	fraction_run	protein	NA	NA
Q922Q8	72	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.19647407674046	0.093534062251843	0	0.248917898402862	fraction_run	protein	NA	NA
Q9CQY5	20	ok	FALSE		0.0116940472731689	0.247045263439151	0.440690126222778	0.297357531586982	fraction_run	protein	NA	NA
Q60989	14	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
O35386	14	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8BJY1	34	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.3199116533664	0	0	0.18143494441808	fraction_run	protein	NA	NA
Q61210	33	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.357990740479818	0.105756415017886	0	0.0781418936782975	fraction_run	protein	NA	NA
Q9D880	21	ok	FALSE		3.96649081520976	0.0667880286838142	2.35250534873353e-07	0.140484492123833	fraction_run	protein	NA	NA
O88987	25	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
E9PVA8	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	6.72347938120883	0	1.5179272216749e-07	0.313339507455484	fraction_run	protein	NA	NA
Q5SUC9	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8K3A0	17	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.442609186816587	7.45814271017626e-09	3.43855810207823e-09	0.345152047690916	fraction_run	protein	NA	NA
Q99LR1	59	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.79219422972227	0.0572525476318269	7.91689878316478e-10	0.276544863042277	fraction_run	protein	NA	NA
P19783	39	ok	FALSE		7.25003251719688	0.253025083723244	3.53583998504434e-08	0.0765840661408028	fraction_run	protein	NA	NA
Q9JM96	44	ok	FALSE		1.02780241737816	0.09026462715344	1.26172403938874	0.163303324176022	fraction_run	protein	NA	NA
Q8CCJ3	27	ok	FALSE		0.114210678310943	0.111205888966105	0.765977936958526	0.0638023235336385	fraction_run	protein	NA	NA
Q80Y14	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q5XKN4	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q5SX39	61	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.265089395682315	1.76914755852761	0	0.307228752388781	fraction_run	protein	NA	NA
Q9D6Z1	33	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.113572937369999	0.311604699202413	0	0.342140875289856	fraction_run	protein	NA	NA
